Player_Age,Player_Weight,Player_Height,Previous_Injuries,Training_Intensity,Recovery_Time,Likelihood_of_Injury
30,76.82915,174.92332,1,0.98683,5,1
37,56.46268,177.25756,1,0.58265,4,1
24,79.62154,175.52789,1,0.79703,5,1
21,73.90807,177.21535,1,0.15353,4,1
19,86.3464,184.23235,0,0.80929,4,1
35,68.28083,160.32463,0,0.76107,4,0
31,72.96682,179.2565,1,0.96811,1,1
27,86.22203,183.49976,0,0.93571,5,1
29,88.83136,174.29515,1,0.21399,6,0
22,68.19848,175.20667,0,0.46493,5,1
39,76.81781,175.49606,0,0.91148,5,0
28,77.94419,175.2095,0,0.64077,4,0
28,78.73653,180.05884,0,0.4637,2,1
31,72.37424,181.29003,1,0.10894,2,0
30,87.81383,158.99486,1,0.35176,5,0
29,56.10297,186.5288,0,0.66524,2,0
24,70.7887,177.10001,1,0.77691,6,1
30,79.47931,199.32963,0,0.44717,2,1
37,79.57225,168.08351,0,0.05584,2,1
34,88.52759,171.32685,1,0.63317,4,1
35,86.98225,177.97091,0,0.92159,5,1
25,72.14458,184.13225,1,0.49641,6,0
23,87.99871,160.49233,1,0.92842,6,0
27,67.85958,171.709,0,0.3541,5,0
28,84.30887,185.9132,0,0.88637,6,0
33,93.10522,170.51876,0,0.78634,3,1
19,87.14944,193.70026,0,0.96174,3,1
35,76.0577,175.46116,1,0.79102,2,1
27,71.68221,171.00627,0,0.32148,5,1
25,59.71409,186.10244,0,0.90057,2,0
22,78.1054,196.07617,1,0.66973,4,0
19,63.84783,184.16396,1,0.16207,5,1
32,67.06865,192.60429,1,0.04597,6,0
28,63.09254,196.76635,1,0.36585,4,1
21,70.39608,170.78141,1,0.78686,4,1
21,74.72031,189.38391,1,0.61821,5,1
26,77.73615,164.76529,0,0.52713,2,1
36,68.99493,184.24903,1,0.00373,3,0
26,85.69284,179.28682,0,0.4355,2,1
20,72.91795,192.4295,1,0.15772,3,0
26,67.12278,191.72252,0,0.45457,1,1
26,77.26292,185.69783,1,0.99177,3,1
18,94.63553,182.98428,1,0.87954,5,1
27,78.35161,185.08369,1,0.31063,3,0
26,71.37144,180.61771,0,0.59351,1,0
31,59.72539,179.38804,0,0.5021,6,0
37,72.80588,194.42578,1,0.13005,6,1
33,77.34928,195.6289,0,0.98981,3,0
26,71.12419,178.58341,1,0.42518,2,0
22,58.34615,182.37636,1,0.50566,3,1
39,66.49435,180.81655,1,0.6476,5,1
28,89.54538,163.88302,0,0.19154,5,0
28,89.34001,176.63564,0,0.22223,4,0
27,66.13361,195.99704,1,0.19256,2,0
28,81.72757,172.50224,0,0.38447,2,0
27,63.21427,201.14543,1,0.19968,3,1
25,89.04316,191.72126,1,0.9264,3,0
25,77.45236,184.01498,0,0.71431,5,0
27,84.49641,185.60843,1,0.89784,4,0
25,57.84907,170.82793,1,0.84848,1,0
24,81.77637,177.34771,1,0.70315,3,0
28,74.92326,194.41399,1,0.24275,2,1
26,83.51929,173.85471,0,0.61532,6,1
35,84.14868,190.61132,0,0.1863,3,0
18,75.65785,166.2296,1,0.13248,4,1
33,68.9917,168.01842,0,0.63258,2,0
34,82.79696,199.01385,1,0.62463,6,0
18,74.39846,179.88163,1,0.15662,6,0
26,66.27215,174.615,1,0.35243,4,1
26,65.79848,193.62741,1,0.06628,2,1
20,60.22836,192.45822,1,0.71573,3,0
24,69.89709,189.20755,0,0.9875,4,0
22,86.02692,174.30102,0,0.73991,5,1
36,76.7783,177.13082,0,0.84415,2,0
32,69.70232,183.11629,0,0.47634,4,1
34,83.04856,186.94399,1,0.09558,4,0
31,66.67523,174.91516,1,0.72661,1,0
22,75.9535,181.70737,0,0.25652,1,1
25,73.2037,182.67391,0,0.38829,6,0
30,82.79131,192.8677,1,0.7031,3,1
21,59.22772,187.54466,1,0.90478,5,1
31,66.49802,164.93198,0,0.48625,5,0
26,58.61754,177.8637,0,0.96161,4,1
26,72.40403,170.71217,1,0.5199,4,0
31,87.11428,185.68087,0,0.12251,6,1
30,69.94553,189.23153,1,0.51843,4,1
26,69.89316,181.01556,1,0.86063,2,1
33,83.71724,177.31873,0,0.53805,3,0
22,85.6855,180.6917,0,0.74776,3,1
31,74.11429,182.08919,1,0.54796,1,0
30,81.84715,173.599,0,0.54605,6,1
26,64.23045,167.81289,0,0.28476,4,1
29,88.77974,159.49861,1,0.20126,4,0
21,96.48706,192.67182,0,0.27892,2,1
32,80.21216,184.96366,1,0.44084,4,1
27,54.15668,183.62511,1,0.80959,4,0
25,69.4177,192.65199,1,0.82899,3,0
33,81.12825,167.44532,0,0.16338,4,0
24,70.78517,162.64369,0,0.55285,6,1
20,87.72199,183.84232,0,0.41603,2,0
20,80.88157,182.93271,1,0.57094,2,0
31,67.93524,162.68693,0,0.64762,5,1
21,75.32265,183.59521,0,0.27961,5,0
36,66.06167,175.99777,1,0.91924,1,1
18,73.17415,171.92912,1,0.93545,2,1
36,69.45407,176.66576,0,0.10536,6,1
29,86.74762,155.58471,0,0.70302,2,0
27,96.16012,174.08626,1,0.03323,6,0
25,60.68812,172.95705,1,0.04656,6,0
29,55.76784,185.57102,1,0.9578,3,0
27,72.54828,178.4177,0,0.69485,5,0
33,59.81584,186.38869,0,0.32454,6,1
28,75.46212,154.50461,1,0.66988,1,0
28,82.48936,171.60902,1,0.84584,3,1
26,89.94142,185.55997,0,0.8709,6,1
27,77.01395,176.91135,0,0.02052,3,0
29,73.06845,188.45461,1,0.81823,5,0
19,55.21615,161.95397,1,0.8532,3,0
21,75.26185,187.31111,0,0.59557,5,1
31,75.71287,173.60861,1,0.4799,2,1
28,81.38957,172.63803,1,0.111,2,1
27,67.91512,189.91047,1,0.23961,5,1
28,70.64947,191.61901,0,0.49049,6,0
29,60.21998,190.347,1,0.86508,4,1
25,52.08707,200.38642,0,0.80313,4,1
24,63.91503,192.66804,0,0.49593,1,0
28,59.29674,172.04563,1,0.78563,4,1
23,78.36712,181.41638,1,0.76573,1,0
30,69.81866,176.39802,1,0.57902,5,1
19,69.61763,200.2909,0,0.22033,6,0
33,65.15587,191.0487,0,0.348,5,1
30,42.67435,178.1112,1,0.16406,5,1
29,90.08311,188.7791,0,0.00715,1,1
32,64.99729,167.67802,0,0.08053,3,1
36,70.8758,182.50262,1,0.75963,1,1
33,60.45108,170.62078,1,0.03349,6,0
18,84.7193,163.11408,1,0.39985,6,0
21,76.43429,187.84536,0,0.98578,3,1
24,66.73635,189.08591,1,0.79524,2,1
28,71.0777,184.57213,1,0.75062,2,0
30,91.7818,178.17033,1,0.27471,3,1
24,74.27031,167.33641,0,0.64173,6,0
28,73.18266,168.38653,1,0.49871,3,0
24,65.58619,170.3072,1,0.62382,4,0
24,56.05419,177.66327,1,0.43582,3,0
20,73.39961,190.76179,1,0.53096,3,0
23,78.25485,190.60404,0,0.9884,5,1
21,85.99584,163.51432,1,0.32931,1,0
23,52.51503,173.06767,1,0.21645,3,0
33,63.74904,172.79839,0,0.44849,5,1
23,69.19259,154.68417,0,0.52432,3,1
39,74.96519,185.66121,0,0.08563,4,1
30,73.54966,177.5384,1,0.80597,3,1
28,73.78311,178.86857,1,0.42205,3,0
23,79.08096,193.45871,0,0.41319,5,0
31,65.96707,180.88309,1,0.65884,3,1
25,84.34141,175.6927,1,0.77324,5,1
28,79.33452,185.72078,1,0.98594,1,1
39,71.80168,190.58872,0,0.17352,5,1
27,91.00908,182.96468,1,0.34556,6,1
33,90.56416,186.8919,1,0.16826,1,0
24,84.32895,178.54432,0,0.88086,6,0
27,44.81443,179.18142,0,0.54849,3,0
36,90.78945,181.13021,0,0.85244,1,0
24,82.94759,172.46879,1,0.98523,2,0
37,95.06409,174.31938,0,0.55021,6,0
31,87.37465,193.7788,0,0.11815,2,0
25,90.78343,200.07956,0,0.36127,5,1
31,83.78655,195.92198,0,0.03619,4,0
32,88.48693,166.76743,1,0.8493,3,0
31,94.94124,165.80142,0,0.01789,6,0
20,77.16555,168.09291,1,0.59218,2,0
24,59.27769,181.34387,0,0.10613,4,0
26,71.92539,151.91275,0,0.00756,5,1
27,78.89946,174.11198,1,0.25615,1,1
31,75.74888,194.07099,1,0.55185,3,0
28,62.53438,189.82439,0,0.07509,6,0
21,58.68932,174.90905,0,0.61489,1,1
29,67.58837,175.66645,0,0.67199,3,0
31,83.0774,185.67242,0,0.9697,2,1
30,90.8034,189.35269,1,0.89954,4,0
33,84.16568,174.66863,0,0.56679,5,0
32,85.57427,177.65634,1,0.79336,3,1
30,74.19184,174.3399,1,0.36364,2,0
27,57.57918,166.68651,0,0.58571,6,0
19,70.44779,177.80256,1,0.40335,5,0
30,72.41236,177.04072,1,0.33704,3,0
29,70.02948,167.39356,1,0.72764,2,1
29,75.54695,186.46081,1,0.29667,5,1
21,79.4142,184.83321,1,0.38055,1,0
22,83.53015,186.9572,1,0.36717,4,0
33,72.2188,172.3193,1,0.8704,4,0
27,55.96241,160.16424,1,0.1704,6,0
31,70.17122,184.67331,1,0.38148,6,1
28,75.4371,173.35887,0,0.88787,1,1
28,87.22808,171.09332,1,0.0153,4,0
32,69.32192,167.42947,0,0.94787,4,1
25,80.12544,177.24677,0,0.8989,3,0
28,77.90088,195.77327,1,0.41785,2,1
25,75.43901,174.9455,1,0.65303,1,0
25,84.30533,169.10197,1,0.99107,6,1
26,68.39159,186.51933,1,0.55495,2,1
29,69.24814,181.72812,0,0.0969,4,0
25,74.88099,158.80699,1,0.85364,2,0
34,68.59853,186.62346,1,0.13415,5,1
23,80.08012,201.28468,1,0.25727,1,1
27,67.86808,153.99464,0,0.87352,1,1
25,77.26304,167.64294,1,0.25603,1,0
35,73.99827,151.51473,1,0.74509,3,0
28,77.14926,179.24696,0,0.44767,2,0
33,70.40259,189.90386,1,0.75975,2,0
20,71.60912,181.05501,0,0.23235,6,1
29,75.96009,193.91996,1,0.41957,3,0
32,77.02075,188.3055,1,0.31816,1,1
28,74.95798,197.02147,1,0.24904,3,1
33,92.05362,191.60211,1,0.31443,3,0
25,65.09263,175.97057,0,0.32299,4,0
35,74.35796,180.66726,1,0.95538,1,1
39,59.26371,171.31323,0,0.53323,6,1
26,78.72081,177.69344,0,0.46205,5,0
25,63.84753,180.61832,0,0.50332,6,1
35,72.2169,179.15093,0,0.99613,4,1
35,71.27936,193.42254,1,0.65359,1,0
25,77.80891,176.69832,1,0.70349,1,0
25,69.47209,170.67914,0,0.31362,1,0
26,69.04694,171.30389,0,0.47154,2,1
21,89.35856,186.551,0,0.18407,1,0
23,77.84567,165.96862,1,0.68519,1,1
22,69.38949,177.98814,0,0.34449,5,0
24,72.49166,193.275,0,0.74829,1,1
27,91.45355,182.92598,1,0.21316,3,1
29,72.64835,179.25395,0,0.4035,1,1
35,68.10723,179.6409,0,0.47118,1,0
23,68.15004,169.70435,0,0.16653,6,1
32,69.50874,171.42865,0,0.06959,1,0
26,69.05502,178.04818,0,0.31707,2,1
27,62.20352,182.71273,1,0.54489,4,1
31,63.758,189.4815,0,0.65268,2,1
22,66.7068,180.92561,0,0.42527,5,1
29,80.91571,193.52774,0,0.50028,6,1
28,71.18763,196.05198,1,0.54319,6,0
30,72.92838,187.95267,1,0.51191,5,0
29,87.70088,192.24981,1,0.09033,3,1
39,87.95007,170.09286,1,0.405,3,1
24,72.17875,168.50801,1,0.20433,5,1
25,68.69136,185.17973,0,0.53374,4,1
24,66.3557,166.5879,0,0.75808,6,1
25,81.92776,177.09628,0,0.57949,4,0
24,72.95293,187.71192,0,0.22182,5,0
33,71.13505,194.13373,0,0.20776,1,0
35,66.86335,177.45784,1,0.037,2,1
25,67.30334,173.50056,0,0.42638,2,1
23,78.20058,183.20462,1,0.43286,1,0
30,61.84562,169.26457,1,0.23644,4,0
25,84.94869,178.26721,1,0.76426,2,1
31,69.66155,179.92,0,0.38649,2,1
29,73.50364,179.72016,1,0.6694,3,0
20,61.63022,180.88503,1,0.64007,4,0
35,74.87634,171.65485,1,0.60474,5,1
36,71.71679,172.73007,1,0.90807,5,0
24,74.49919,172.52884,1,0.01589,1,0
26,89.71709,163.79906,0,0.06804,2,1
29,76.77698,183.4183,0,0.72214,5,1
29,67.05341,188.94657,0,0.35353,1,1
31,67.8868,187.9631,1,0.98652,3,1
38,80.95131,177.37503,0,0.21641,4,1
27,87.98693,171.88995,0,0.18342,2,0
24,77.81918,187.44315,1,0.58822,2,0
21,81.88713,186.38923,0,0.27943,1,0
24,81.09738,182.17421,1,0.34049,2,1
27,89.19064,197.44311,1,0.92102,4,0
36,55.5041,179.73574,0,0.02624,5,0
25,81.67219,177.4311,0,0.53126,1,1
29,84.83736,176.00183,1,0.3349,4,0
27,61.61276,164.39122,1,0.34599,2,0
33,66.14332,186.6134,1,0.24781,5,1
39,66.49217,178.94515,0,0.13485,4,0
25,67.7121,185.09931,0,0.03448,5,1
25,70.18283,198.41878,0,0.9877,5,1
33,77.42603,176.09248,1,0.66037,1,0
31,83.65675,156.61991,0,0.77721,2,0
37,85.81317,184.8107,0,0.065,3,0
30,66.62177,181.66859,1,0.01484,3,1
26,66.55297,172.67546,0,0.60029,3,0
30,88.15822,183.97266,0,0.72383,4,0
33,81.46744,187.86096,1,0.39487,3,0
32,75.82865,170.5339,1,0.38776,6,0
30,79.73337,176.98668,0,0.38448,6,1
33,74.70196,194.76754,1,0.15276,2,0
33,80.24585,172.78378,1,0.75391,3,1
34,71.63933,180.6667,1,0.21519,5,1
31,77.68805,153.75589,1,0.32441,6,0
27,59.89454,165.18154,1,0.67126,5,1
28,68.12216,181.57517,1,0.0001,5,0
34,68.22989,192.27988,1,0.76626,3,0
23,71.2561,166.3797,1,0.89909,2,0
29,65.73487,180.74564,0,0.05162,2,0
26,69.66456,176.24282,0,0.59162,3,1
28,59.85586,189.53088,1,0.40846,2,1
34,80.487,167.82197,0,0.07846,6,1
28,74.17486,184.30078,0,0.68223,3,0
28,57.94792,173.46309,1,0.61232,2,1
21,66.6517,182.23038,0,0.64266,1,1
31,78.36601,180.68931,1,0.8135,1,0
31,69.56978,177.48221,0,0.28692,2,1
38,68.03059,184.77812,0,0.67707,5,0
26,74.25407,180.43653,0,0.74332,6,1
29,78.43598,178.67194,0,0.16881,1,1
29,60.63648,176.43583,0,0.95707,6,0
35,80.50128,180.77598,0,0.33998,4,0
27,66.99707,182.22044,0,0.71371,6,1
29,74.82072,170.10858,1,0.75402,3,1
31,74.6458,176.50529,0,0.50403,4,0
28,69.72934,169.44814,1,0.12872,2,0
25,64.7634,179.60155,1,0.27566,2,1
28,72.14313,174.07668,0,0.23425,5,0
33,91.2533,187.70783,0,0.51864,1,0
22,61.38325,186.72727,0,0.26127,6,0
28,91.92313,170.77251,1,0.54677,1,0
24,72.40279,179.97693,1,0.28821,6,1
33,75.35371,186.38517,0,0.00098,4,1
20,64.13289,178.24692,1,0.36326,1,1
25,67.28731,172.71782,1,0.60685,2,1
29,69.9709,169.07596,1,0.7737,5,0
35,64.54305,188.54268,0,0.02836,3,1
27,72.91082,189.02713,0,0.25831,4,1
25,70.92984,177.92052,0,0.98546,6,1
37,93.50781,187.66138,1,0.26182,4,0
20,63.34026,150.34789,1,0.7772,3,1
18,76.02691,193.27555,1,0.50937,2,0
30,77.47846,178.43055,0,0.12217,4,0
25,64.29679,181.41777,1,0.6434,1,0
22,81.86827,176.79482,1,0.96634,1,0
31,71.01673,193.95707,0,0.88683,1,1
29,50.0761,169.39268,0,0.69029,5,0
25,81.5985,194.7446,1,0.51215,3,0
21,63.83059,183.96271,0,0.31933,2,1
32,64.52225,186.22664,0,0.35697,1,1
31,81.87902,176.70795,0,0.34621,1,0
27,71.52839,166.91781,1,0.92208,5,0
37,84.17772,189.30511,1,0.21131,1,0
22,87.10166,183.11408,0,0.37803,6,1
20,68.55072,193.61623,1,0.43196,5,1
24,82.93262,178.06224,1,0.4089,6,0
27,67.44539,175.80769,0,0.0042,3,0
29,97.33116,193.88088,1,0.27097,4,0
26,68.07043,199.11894,1,0.49857,1,1
29,85.26087,180.09347,1,0.76049,1,1
21,83.4379,172.47243,0,0.56947,3,0
35,78.16088,188.10531,1,0.38486,4,0
27,68.29457,177.45979,0,0.66514,5,0
33,73.48603,185.99263,0,0.66589,4,1
29,53.46412,177.40724,1,0.24792,1,1
30,77.2442,195.64014,1,0.10377,3,0
30,78.49615,173.0051,1,0.80318,6,1
30,76.33499,184.8053,0,0.52978,2,0
31,45.26694,175.11298,0,0.17652,3,1
34,62.34364,177.18493,1,0.26207,5,1
28,67.51909,175.87944,0,0.76642,5,1
31,77.91659,187.38608,0,0.65327,1,0
27,77.89339,189.18363,1,0.94517,3,0
35,73.29776,185.57739,1,0.46495,2,1
24,81.35246,178.92017,1,0.05219,3,1
37,64.73758,181.4018,0,0.70042,5,0
27,81.10235,188.97722,0,0.25491,3,0
20,79.74742,189.29312,1,0.32385,1,0
28,78.77555,153.09724,1,0.19665,5,1
24,73.1796,177.27778,1,0.30894,3,0
32,93.30744,177.75741,1,0.82948,3,0
24,79.93196,186.69253,1,0.57671,1,0
25,65.31664,179.33229,0,0.10915,1,1
18,77.48305,187.19183,0,0.5866,3,0
25,82.52483,169.21339,0,0.63356,2,1
18,69.11891,182.60055,1,0.88482,5,1
20,85.89272,189.00206,0,0.85965,3,0
31,78.82034,165.25617,0,0.06288,1,0
31,51.57522,205.13643,1,0.8667,5,1
30,77.99672,191.90886,0,0.05088,1,0
23,70.93971,180.01353,0,0.15412,5,0
27,80.3718,171.71592,1,0.11155,3,0
27,84.44215,178.24915,1,0.1817,6,0
22,76.95162,180.83802,0,0.80326,6,1
35,91.65252,184.40663,1,0.68612,4,1
32,73.21293,195.00661,0,0.68696,6,1
26,81.24818,175.23902,1,0.92213,4,1
28,83.04943,185.6271,1,0.39185,5,1
29,74.02654,167.07571,0,0.00329,1,1
18,82.78774,175.86399,1,0.63977,1,1
26,69.05327,183.76717,0,0.86807,1,0
24,70.77432,186.91262,0,0.97626,3,0
22,61.87511,172.46768,1,0.36389,5,0
26,77.41409,175.59208,0,0.82215,3,1
36,78.25252,194.60557,0,0.84923,4,1
31,86.79263,191.61909,0,0.14444,4,1
25,82.9114,182.08457,0,0.6315,1,0
30,72.15204,157.63355,1,0.17314,1,0
34,63.2182,205.11133,1,0.44663,5,1
32,79.3285,179.80068,0,0.87927,4,1
28,86.10753,176.87433,0,0.78947,5,1
24,82.55185,174.7764,1,0.57034,4,1
31,85.84478,183.76367,0,0.80871,2,0
29,72.8811,183.86583,0,0.15283,5,0
32,70.33381,189.50628,0,0.19492,2,0
31,67.63099,170.73938,0,0.20886,3,0
33,74.44104,176.87505,1,0.77601,4,0
25,74.21409,200.30546,1,0.89097,2,0
34,77.06678,182.24591,1,0.56284,3,0
28,73.70703,178.27476,1,0.95797,5,0
38,73.66372,170.58382,0,0.72803,2,0
24,67.23306,185.05934,1,0.56368,2,1
36,84.41619,190.31018,1,0.61159,3,1
28,75.76518,188.74588,1,0.84953,2,1
24,73.25556,177.41199,0,0.09018,3,1
25,67.52571,183.61252,1,0.16802,6,1
26,61.68087,196.71659,1,0.26629,4,1
30,88.07964,190.70882,0,0.89478,4,1
30,80.54639,172.15837,1,0.94494,4,0
25,58.76082,154.53995,0,0.35617,2,0
27,82.63142,182.96773,0,0.92386,2,1
38,84.22481,187.98568,0,0.54685,1,0
36,76.24376,169.10776,0,0.47327,1,0
30,90.98111,179.9121,1,0.83276,3,1
28,77.1672,177.36301,0,0.54608,2,0
28,60.83176,181.04286,0,0.45448,3,0
31,78.65169,174.55304,1,0.01596,5,1
22,77.44897,192.90511,0,0.0129,2,0
26,68.96703,181.47969,1,0.62759,6,0
19,80.73559,171.20983,1,0.07342,5,1
29,58.32335,189.17462,0,0.73695,2,0
31,84.90567,167.35812,1,0.62234,4,1
25,66.21878,192.84494,1,0.45773,3,0
35,65.15054,189.91059,1,0.7098,6,1
21,73.86175,193.89775,1,0.99307,1,1
20,79.32973,178.41754,1,0.24636,4,1
29,76.63924,175.03886,0,0.55706,6,1
33,67.57341,180.84022,0,0.84286,1,1
36,69.93911,179.15563,1,0.01687,2,0
25,63.66958,173.47264,1,0.20351,5,0
33,72.7532,174.46377,0,0.52096,5,0
27,85.75021,176.33627,0,0.55225,6,1
27,74.95737,168.29996,1,0.08633,4,1
32,83.59414,186.77963,1,0.40743,1,1
31,89.55401,179.47703,0,0.51978,6,1
20,69.11981,176.91622,1,0.42298,3,0
35,73.13427,168.89646,1,0.7006,3,0
34,96.71193,168.39627,1,0.77136,3,1
24,89.44343,199.35914,0,0.46026,1,1
29,58.27595,173.72743,1,0.42566,5,0
30,78.87148,186.10528,0,0.70536,5,0
29,75.0056,181.62634,1,0.5553,4,0
25,83.26453,152.24812,0,0.87044,1,0
24,67.55021,197.92451,1,0.48115,2,1
27,66.60392,186.84084,0,0.57433,2,0
33,68.23929,172.3233,1,0.12881,3,1
30,69.28071,179.71633,1,0.836,6,1
26,83.15324,168.50817,1,0.42229,6,1
31,63.18799,198.2622,0,0.71906,6,1
18,68.77386,170.92342,0,0.42948,5,1
33,57.10988,174.76916,0,0.00101,5,1
19,85.07118,172.70439,0,0.40041,1,0
26,87.7103,180.80379,0,0.1475,1,1
22,71.72927,193.70317,1,0.39862,4,0
21,72.02051,197.89374,1,0.32134,1,1
33,79.53222,176.01004,0,0.20255,4,0
25,89.74482,183.78259,0,0.12377,3,1
29,79.08611,180.81905,1,0.72856,3,1
27,68.02458,170.18391,0,0.75486,5,0
30,58.81177,204.22556,1,0.265,5,0
28,63.84874,193.6276,0,0.49519,5,1
21,75.73219,181.89116,0,0.46407,2,1
32,68.44672,195.81876,0,0.35525,4,0
25,76.94968,192.12107,0,0.27764,6,1
20,69.47076,180.81861,1,0.18603,6,1
25,64.41854,183.25964,0,0.87289,3,0
35,63.22968,195.12126,1,0.83331,4,0
32,90.62355,170.53846,0,0.41718,2,1
26,83.88988,196.73691,1,0.7212,2,1
26,92.30518,177.74887,1,0.49833,3,0
26,80.39951,195.24677,1,0.08538,3,0
38,70.70009,179.94773,0,0.82239,5,1
29,88.23341,183.37606,1,0.21927,2,1
30,74.66932,179.65692,0,0.70682,5,0
33,77.20842,174.68156,0,0.5274,3,0
29,74.57176,177.29945,1,0.69054,6,0
26,45.53096,193.79111,1,0.4712,2,0
27,91.04735,156.85836,0,0.70256,2,1
27,79.91004,167.61034,1,0.03281,1,0
27,78.29823,172.74528,0,0.04085,2,1
31,74.38224,169.21655,0,0.89634,5,1
28,76.63428,195.0998,1,0.74969,1,1
31,69.02721,192.57677,1,0.82847,2,1
27,81.16579,185.92032,0,0.45659,1,1
28,61.92902,173.62196,1,0.45965,2,0
18,76.86068,193.35052,1,0.534,4,0
32,80.61573,164.1187,1,0.24366,6,0
29,73.01331,201.41983,0,0.7335,5,1
32,78.70868,173.1537,0,0.82945,5,0
18,65.08666,177.37965,1,0.90722,1,1
38,65.34173,175.70656,1,0.51703,4,1
27,77.36717,169.26893,1,0.41458,1,0
33,81.7855,199.25113,1,0.83093,1,0
22,56.25134,187.88895,0,0.75267,3,1
31,80.22021,192.15471,1,0.86727,1,1
22,69.56798,167.76331,0,0.65573,2,0
24,73.07194,181.80938,0,0.88331,3,0
37,61.60482,185.21029,0,0.08904,3,0
27,66.48383,182.70757,1,0.67956,1,0
29,84.66125,168.39627,0,0.0888,3,1
32,75.32863,190.755,0,0.74891,5,0
30,71.17222,181.2155,0,0.62844,6,0
28,73.83512,170.45036,0,0.01599,3,0
29,79.89212,161.44749,0,0.59926,3,1
39,79.40494,186.06667,1,0.14628,2,0
27,74.24973,204.50456,0,0.14241,5,0
29,85.92959,169.84746,0,0.15046,3,0
33,84.70463,181.70447,1,0.48382,2,0
33,79.13372,191.10497,1,0.11552,5,1
33,75.54612,167.30348,1,0.12566,3,0
31,81.57321,175.20043,0,0.25617,1,0
22,78.14267,171.39841,1,0.00086,3,1
36,85.608,189.84677,0,0.27579,6,1
22,83.99561,193.25523,1,0.61841,5,0
29,64.81746,181.59036,0,0.60157,6,0
24,64.14037,171.58266,0,0.96953,3,1
27,67.9875,175.57209,1,0.11963,6,0
29,84.76139,173.69501,0,0.86557,5,1
29,59.23691,170.22731,0,0.39119,1,0
30,78.94757,178.97962,1,0.38704,3,0
36,78.62543,185.74826,1,0.34881,5,1
30,86.62648,184.90257,1,0.12474,6,0
26,76.80339,179.91768,1,0.47851,2,0
32,61.56791,180.57054,1,0.78738,6,1
33,65.40645,179.18449,0,0.87543,3,0
21,63.18004,167.02788,1,0.96286,6,1
30,69.62056,181.60135,1,0.78529,6,0
31,73.17098,174.16374,1,0.62309,6,0
26,63.34558,166.52657,0,0.49753,1,0
34,89.70662,183.70706,1,0.8749,2,0
27,61.74719,173.8827,0,0.73951,6,1
28,88.46103,182.27754,1,0.16126,3,1
27,86.85163,188.47638,0,0.68255,5,0
28,83.98303,170.49761,1,0.43104,4,0
22,68.06233,180.92121,0,0.5958,6,1
20,78.42451,161.89577,1,0.89835,2,0
35,62.22629,195.32533,0,0.65257,5,1
23,84.10907,166.40934,0,0.93872,2,1
23,74.26015,174.8518,1,0.86637,3,0
18,70.9068,193.3838,0,0.1289,1,0
24,62.76255,177.65477,0,0.01165,6,1
21,50.22494,168.02602,0,0.38441,1,1
36,64.61459,187.13073,1,0.86533,6,1
33,86.12798,186.90532,0,0.23013,6,0
24,70.97167,173.66814,0,0.6914,2,1
39,73.30671,174.75073,1,0.476,4,1
32,81.55554,175.64591,0,0.74608,3,0
26,93.05669,177.92976,0,0.16498,5,1
18,88.25005,161.07029,1,0.23909,3,0
39,65.27665,178.18576,0,0.24252,4,0
21,55.57429,197.83914,1,0.54847,5,0
19,98.59614,171.0403,1,0.28962,4,1
33,97.68992,174.16506,1,0.81172,3,0
39,76.88454,168.16382,1,0.34679,3,1
34,62.29512,186.12162,0,0.66085,2,1
30,84.63227,192.03197,1,0.9485,6,0
30,73.92016,191.80318,1,0.60692,4,0
32,73.87019,167.51989,0,0.24215,1,0
31,83.94459,184.99792,0,0.83046,4,0
29,78.34375,194.3375,1,0.01254,4,1
28,63.14185,185.09663,0,0.25654,5,0
27,71.75258,184.7841,0,0.38749,6,0
24,81.61153,175.28357,1,0.19598,5,0
26,80.10252,182.2011,1,0.60402,2,0
19,77.62017,192.36318,0,0.558,1,0
27,84.33423,183.28209,0,0.4065,3,0
23,71.38283,167.51725,0,0.29438,1,0
22,76.7867,175.43958,1,0.43391,1,0
28,41.24421,192.0928,1,0.2912,1,0
34,70.5035,183.24743,0,0.22126,2,1
32,82.63903,181.19062,1,0.35127,2,0
20,71.09606,174.45984,0,0.60234,1,1
23,70.33773,191.88599,1,0.64839,3,0
32,64.58547,196.62413,0,0.29735,3,1
23,85.03366,192.63189,1,0.9474,3,0
26,80.48463,194.42592,0,0.26196,2,1
30,83.25415,176.41294,0,0.71213,5,1
23,57.73786,174.99831,0,0.08148,3,1
28,73.3955,178.43655,0,0.66484,5,1
21,72.19889,180.38573,1,0.45995,1,1
24,72.19428,194.3102,1,0.56911,3,1
29,68.83972,191.65887,1,0.18407,1,1
20,71.53896,185.38469,0,0.43356,1,1
30,83.49645,165.68813,0,0.76628,6,0
27,55.87149,163.11978,0,0.76708,4,0
30,92.77295,182.40463,0,0.23756,1,1
29,79.83841,188.80263,0,0.3526,1,0
34,74.57668,179.20433,1,0.00381,6,0
28,84.06834,199.14905,0,0.08996,2,0
25,60.48165,169.17559,1,0.12673,1,1
28,68.35299,167.91648,1,0.29365,3,0
30,73.78925,173.35719,0,0.75902,2,1
28,88.6556,172.97703,1,0.51025,4,0
28,74.53503,185.26286,0,0.79261,4,0
24,79.50055,175.78288,0,0.75491,1,1
24,69.10421,164.5216,0,0.58714,5,0
20,79.86842,188.91578,1,0.49986,4,0
36,91.7724,162.40048,0,0.93132,4,1
21,84.95527,169.28782,1,0.56927,6,1
